dish_id,dish_name
49415,Chefs Drum Sticks
49416,Long Gulab Jamun (Pantua)
49417,Chougani Laddu
49418,Classic Coffee  
49419,Chicken Paratha (1 piece)
49420,Menthya Rice Bath
49421,Korean Chicken Tenders + Dip
49422,Jeera Khari
49423,Butter Paneer Paratha 1no
49424,Mushroom chowmein [full]
49425,Dal Fry Half
49426,Plain dosai
49427,Chicken clear soup [full]
49428,Paper Sada Dosa
49429,Sattu Paratha with Curd         
49430,Dal handi
49431,Chicken combination (rice + noodles) [full]
49432,Milk Beda [250 Grams]
49433,Aloo Samosa
49434,Sweet Corn Soup Veg
49435,Chicken hong kong firned rice
49436,Butter Crossiant
49437,Special Chutney
49438,Chicken Noodles In Schezwan Sauce Regular
49439,Cassta Ice Cream Cake (500 Ml)    
49440,Hot Mix Chavana (200 gm )
49441,High Protein Bread
49442,Roller Double
49443,Egg Cutlet (1 Pc)
49444,Veg sweet corn soup 
49445,Rosemary Mushroom Pizza
49446,Dry Cham Cham [Pack Of 5]
49447,Chicken Whiskey Wala 1000ml
49448,Schezwan Mutton (4 Pcs) (gravy)
49449,Chicken Curry (3 Piece)                                     
49450,Rajasthani Gatta Masala
49451,Chilli Paneer + Noodles (combo)
49452,Pav Bhaji [2 Pieces]
49453,Puri With Aloo Sabji
49454,Plain Cashewnut
49455,Ajwain Fan (6 Pcs)
49456,Brownie Overloaded
49457,ORANGE MODAK - LG
49458,11 Large African Black Pizza
49459,Veg. Paneer Roll 
49460,Egg roll [2 eggs]
49461,Koraishutir Kochuri (2 Pcs)
49462,Chicken Bell-Peppers Pink Pasta [Mixed Sauce]
49463,Aloo Palak
49464,Mutton Masala Sub-Sandwich
49465,Ghee Podi Masala Dosai
49466,Egg Chicken Sausage Cheese Wrap
49467,Sweet Lime Soda                             
49468,Tandoori Grilled Snapper
49469,Egg Curry (non-veg. Gravy )
49470,Coffee With Caramel Cream (250 Ml)
49471,Cheese chatni sandwich
49472,Tossed Veg 'n' Cheese Quesadilla
49473,TSC Special Ramen
49474,Farmhouse Cheese Burst
49475,Mutton kolkata dum biryani [full]
49476,Mocha Almond Shake
49477,Bp Special Chicken Biryani
49478,Veg Manchurian Gravies Medium
49479,Pork Jhol Momo
49480,Lemon chicken soup
49481,Coconut Badam Cookie
49482,Vegetable Pulao ( South Indian)
49483,Roasted Vegetables With Buffalo Mozzarella Cheese
49484,Prawns Masala Fry
49485,Schezwan noodles
49486,Chocobite Overload Milk Mini Pancakes (8 Pieces)
49487,Mocha fudge pastry
49488,Omlette [1 Egg]
49489,Zero Sev
49490,Calamari Linguine With Grilled Fish
49491,Pork Soup Momo Mokthuk
49492,Double Patty Mega Burger
49493,Cheeseburger Salad
49494,PORK FRIED RICE (SHILLONG STYLE)
49495,Masala Dosa (Without Onion Garlic)
49496,Butter Dhania Masala Dosa
49497,Egg tripple schezwan
49498,Mixed Fried Rice(750Gms)
49499,Chana Chilli (300 Gms)
49500,Punjabi Mushroom Tikka Roll
49501,Milk Galss
49502,Chicken Kung Pao Noodles
49503,Roasted Vegetables
49504,Mixed namkeen
49505,Toast   bread
49506,Chicken Fry Rice
49507,Egg Kimbap
49508,Plainshankh Sandesh (5 Pcs)
49509,Rolls - SM
49510,Chocolate Nuts Sundae 
49511,Mixed Salad
49512,Red Apple
49513,Vazhaipoo Kothu Parotta
49514,Banana Shake
49515,Chepala Pulusu (Boneless)
49516,Pot Rice Vegetable [Szechwan]
49517,Besan Pakudi Curry 
49518,Chicken Gravy Chowmein
49519,Masala Dosa + Uddina Vada(1pcs)
49520,Kit-kat Ice Cream
49521,7'' Veg Lovers Pizza
49522,Spicy Ramen
49523,Honey Chilli Chicken 
49524,Schweppes ™  Bottled  Water
49525,Garlic pepper paneer 8 pieces
49526,Paneer Keema
49527,Egg Dosa                                  
49528,Baklava Gift Hamper Box
49529,Grilled Hoisin Prawn
49530,Café Latte (Small)
49531,Kishmish 250 gms
49532,2 Egg Top Rice + 3 Cheesy Fries                                                                                    
49533,Pork Pasta 
49534,Egg mushroom roll
49535,Paneer Tikka Biryani(served With Raita/ Gravy)
49536,Dheradun Plain Basmati Rice
49537,Paneer Kaju Malai (250 Gms)
49538,Kesar Pista Ice Cream 500ml
49539,French Fries                                                
49540,Paneer Extra Loaded Burger
49541,Strawberry Shake [350 ml]
49542,Garlic Chicken (8 Pcs) 
49543,Schezwan veg fried rice
49544,Paneer Pasanda  
49545,Bread butter
49546,Kaju kadhal [full]
49547,Chilli Paneer 
49548,Kulcha(1pcs)
49549,Dutch Chocolate Mousse Cake
49550,Single Meal
49551,Large EVM Veg Surprise
49552,Strawberry Milk Boba Tea
49553,Ghee Podi Onion Uthappam
49554,Butterscotch Milk Chocolate Pastry
49555,Dahi Vada [2 Pieces]
49556,Chicken Cheese Kebab
49557,Paneer Puff(2pcs)
49558,Fresh Pineapple Cake
49559,Saag Murgh
49560,Plain Gulab Jamun
49561,Coleslaw sandwich
49562,Veggie Vibe Zinger Duo Meal
49563,Veg roasted garlic mushroom soup
49564,Chicken hyderabadi biryani       
49565,Chicken Italian Fried Rice
49566,Dilkhush Narm Kulcha (Pack of 2)
49567,Chinese Singara (4Pis)
49568,Veg Manchow Soup
49569,Saffron
49570,Thumsup Can (300 Ml)
49571,Eggless Excess Pastry - 1Pcs
49572,Foxtail Salad
49573,Cheese Cottage
49574,Gochuajang Korean Hot Fried Wings
49575,Chicken Kingdom Arrabbiata Pasta
49576,Soya Tikka Kebab
49577,Handi Special Handi Paneer
49578,Diamond Katli - XS
49579,Mysore Masala Dosa .
49580,Beef Dry Fry 
49581,Prawn Fried Chow 
49582,Paneer masala with rice       
49583,Hong Kong Style Exotic Mushrooms
49584,Paneer Hyderabadi Biryani - Single Portion
49585,Laxmi Bhog Rice With Katla Kalia & Salad
49586,Mango ice tea
49587,Fried chicken momo [7 pieces]
49588,Mexican Salsa & Cheese
49589,Kheerchop
49590,Hot Jamun - FL
49591,Vegetable Chaap ( 1 Plate )
49592,Butter Paper Onion Masala Dosa
49593,Fried Paneer Sandwich 1Pc 
49594,Wheat Halwa [250 Grams]
49595,Chefs Tandoori Chicken Butter Masala Half
49596,Crunchy Paneer Patty 1KG Pack- Frozen
49597,Cheezy Sprinkled Fries
49598,Fish Tikka Biryani
49599,Chole Gravy
49600,Mix. Veg
49601,Nachani Toast [200 Grams]
49602,Non Veg Chilly Garlic Fried Rice
49603,Chilli Garlic Veggie Dumpling
49604,Fresh Lime Soda Mix
49605,Goan Fish
49606,Tomato Cheese Melt Sandwich
49607,Sweet Heart (1 Box)
49608,Murgh dum biryani full portion
49609,Mutton Pepper Fry (gravy) (4 Pcs) (bone)
49610,Tawa Butter roti
49611,Schezwan Sauce Dip
49612,Watermelon juice
49613,Anjeer Cake
49614,Poori(3pcs)
49615,Lucknowi Paneer Subz Mini Biryani
49616,Black Current Mojito
49617,Javvarisi Mixer [250 Grams]
49618,Shahi Biryani with Haleem Combo (Serves 1-2)
49619,Naan & Daal Tadka                     
49620,Mathura Peda (250 gms)
49621,Cajun Crispy Tenders (3pcs)
49622,Peanut Paneer Masala
49623,Mini Veg Dum Biryani
49624,Barreled Plum Americano
49625,Dry Dal Moth
49626,Assorted Eggless Brownies Box [6 Pieces]
49627,Banana Bread Pack Of 2
49628,Egg Gravy Chow
49629,Slow Simmered Mixed Vegetable Chowder
49630,Farm Aloo Tikki + Regular Fries
49631,Pista Madhuram
49632,Badham Kheer
49633,PRAWNS HAKKA NOODLES
49634,Dal kachori
49635,Chicken Bharra Kabab
49636,Jalandhari Mushroom Masala [Masala Rice] Bowl
49637,Peking Soup Veg
49638,Tangri Kebab [4 Pieces]
49639,Small Besan Laddoo
49640,Chilli Mushroom Dry Veg
49641,Butter Scotch                       
49642,Sabji Makhani Nawabi 
49643,Appam Coconut Milk
49644,Chicken Kheema Lasagne
49645,Cheese Chutney
49646,Jeyuk Bulgogi Pork
49647,Mutton Thali 5cp 
49648,Chilli Pepper Crispy Corn
49649,Ginger Tea (2 Cups) + Classic Cold Coffee
49650,Chatpata Con
49651,"Rocket, Fruit & Honey Salad"
49652,Green Salad 
49653,MEWA BITE
49654,Indian + Chinese Combo
49655,Nawabi Handi Dum Biryani with Veg Curry and Breads Combo (Serves 3-4)
49656,Thai pad krapow
49657,Garlic Cheese Fries
49658,Classic Lemonade Flask
49659,Jalebi Ghee
49660,Hiramoni (4Pis )
49661,Watermelon & Feta Salad Gluten Free
49662,Bluefin Chutoro
49663,Choco Mocha Shake
49664,Burger Combo for 2: McChicken Burger 
49665,Zaffrani Boti Tujji Platter Boneless Lamb 4 Portions Or Seekh
49666,Mixed Chinese Chopsuey
49667,Potato masala roll                      
49668,Oatmeal Raisin Cookies (175 Gm)
49669,Mushroom Manchurian + Chowmine Combo
49670,Kabab Dabriyani Large
49671,"Egg Masala, Dal Makhani, Rumali Roti Thali"
49672,Veg sandwich plain
49673,Kadai Mixed Vegetable
49674,Chiken Boti Kabab
49675,Aloo paratha [2 pieces]
49676,Deal 8
49677,2 Veg Aloo Tikki Burger [Large]
49678,Veg Chinese Fried Rice - Half (500 ml).
49679,MANGO SHAKE
49680,"Bumt Garlic Chicken Noodles, Butter Paper."
49681,Black Forest Pastry (Buy 1 Get 1)
49682,Chocolate Hazelnut Latte
49683,Matka Chena Payesh
49684,Barbeque in a Box (Chicken Biryani Overload)
49685,Tangra Jhal
49686,Celebration Box (Buy 9 Donuts Get 3 Free)
49687,Penne Alfrado     
49688,Cheese corn roll [ 12 pieces
49689,Plain Dal [Serves 2]
49690,Irish Frappe
49691,Mimi Singju
49692,Donne Veg Biryani Bucket (Serves 6 To 7)
49693,Risotto Pink Sauce Chicken
49694,Paneer Gobi Matar
49695,Barbeque Chicken Wings
49696,Veggie Spanish [Sandwich]
49697,Veg Xacuti
49698,Soy shitake mushroom pho pork
49699,Motichoor Ladoo
49700,Choco Chip Brownie (Box of 2) + Choco Lava Cake (Box of 2)
49701,Masala Dosa + Ghee Podi Dosa
49702,Veg Noodles 2 Nos + Gobi Manchurian
49703,Chicken Fried Rice 1 No + Chicken Steam Momo 1 No + Salad + Water 1ltr
49704,Double Taco Value Meal
49705,Veg Fried Rice With Choice Of Chicken Bowl Combo
49706,Classic Box of 6 Donuts
49707,Lemongrass Ginger Tea
49708,Tomato Pizza 7 [Inch]
49709,Peas Pulav
49710,Healthy Gothambu Dosa
49711,Mexican McAloo Tikki Burger Combo
49712,Jeera Cookies [ 250 Grams ]
49713,Special Mutton Biryani
49714,Malai Chicken Cheese Kebab
49715,Mutton Dum Family Pack (3200ml)
49716,Chicken Lolllipop + Chicken Chilli    
49717,Mushroom Freid Rice
49718,Kathal ichor
49719,Soya Chap Biryani with Raita
49720,Triple Chocolate Cupcake
49721,Roti  Roll Beef
49722,Chicken Strips 2 Pcs
49723,Egg Tadka Dal
49724,VEG. MANCHURIAN DRY
49725,Vada                     
49726,Cheese Sticks
49727,Matar Mushroom With [4] Plain Parathas
49728,Dal Khulapuri
49729,Menapa bonda
49730,Mixed Schezwan An Noodle
49731,Bombay Veg Sandwich
49732,Bread Pakoda (2pc)
49733,Chicken Teriyaki Rice Bowl
49734,Chicken tauh
49735,Fattoush Salad
49736,Dal Fry + Aloo Paratha
49737,Short Blonde Cappuccino & Egg White & Chicken in Multigrain Croissant
49738,Lemon Fish
49739,Choco brawni pestry
49740,Dry Fruit Kachori
49741,Hakka Noodles Veg              
49742,Red Velvet Cake [500 Gram ]
49743,Mastt Malai Chaap (without Onion Garlic)
49744,Honey Moon Special
49745,Chaap And Corn Salt And Pepper
49746,Poached Chilli Wontons [6 Pieces]
49747,Achari Aloo Gobhi Dum
49748,Simply Chicken Bar-Be-Que Pizza [Regular]
49749,Kheer Apple
49750,Chicken Seekh Kebab [250 gms].
49751,Mini Sticks (50 Ml X 4) Multipack
49752,Malai Kari
49753,Idly Chaat
49754,Besan Gatta Sabzi
49755,Chaap Manchurian Gravy
49756,Trio Mousse Cake (500 gm)
49757,Roti pack of 10
49758,Potato Schezwan Finger
49759,Paneer Tikka Veg Momo
49760,2X Cheese Pizza [7 Regular] + Garlic Bread & C...
49761,Chicken Kothu Porotta
49762,Chicken Thukpa                                                   
49763,Omelette (2 Pcs Egg) 
49764,Kimbap (Chicken)
49765,Paneer do-pyaza
49766,8'' Tandoori Chicken Pizza
49767,Brown Biscuit Boba Ice Cream (Small Scoop)
49768,Simply Sitaphal (100 ml)
49769,Barbeque chicken fried rice
49770,Cream Of Tomato Soup
49771,Madurai Special Dosa
49772,Schezwan fried rice [veg]
49773,COCO CHARGE Tender Coconut Water
49774,Mushroom biryani
49775,Chilli Garlic Spicy Chicken Brucheta
49776,Peanut Butter Blend
49777,Mirchi Tipore [100 Grams]
49778,Classic Meal Box (Veg) Regular
49779,Raaz-e-Kalimirch Paneer Biryani (Pepper-Paneer Biryani)
49780,Chicken Butter Masala With 2 Lachha Paratha
49781,Butter Chicken + Butter Naan 2 + Gulab jamun                                                                                                          
49782,Pineapple Party Cake
49783,Cheesy Omelette  Sandwich (15cm) + Coffee
49784,Dragon Wok Special Sandwich
49785,Fikka Mawa
49786,Oreo nutella thick shake
49787,Paneer Cheesy Garlic Alfalyfila Pizza [9 Inches]
49788,Ghee Rice Mushroom Masala Bowl Combo
49789,Pindi Chole Roll
49790,American Chopsey (veg)
49791,Cham Cham 1Kg Easy Open
49792,Non Veg Pasta
49793,Pyaz Paratha With Sabzi Combos
49794,Non veg special thali                                                                                                                                 
49795,Crispy honey chilli potato
49796,Cheese  Set  Dosa
49797,Strawberry Macaron
49798,Seasonal Pokchoy With Chicken Stir Fried
49799,Bhetki In Mustard Gravy ( bento box)
49800,Cheese Tomato Uttapam
49801,Grilled prawns
49802,Veg Manchurian With Noodles
49803,Veg Manchurain
49804,Gokuldham Spcl Veg
49805,Britannia Bourbon Ice Cream 100ml
49806,Friday Special Aloo Gobi
49807,Large EVM Chicken Puff
49808,Veg Masala Rice
49809,Mexican Chicken Pizza [Medium]
49810,Cheese Garlic Bread
49811,Paper Plain Dosa   
49812,Spicy Chicken Craver (10cm)
49813,Chicken biriyani family pack
49814,Bbq Chicken & Cheese Quesadillas 2 Pcs @99
49815,Amritsari Naan With Choley
49816,Kadai Paneer
49817,Blueberry Mojitos
49818,Butter chilli garlic corn
49819,"Mini Masala Dosa,mini Utthapam,2 Idlis & Juice"
49820,Plain Naan 
49821,Groundnut Chikki
49822,(Double Base) Non-Veg
49823,Gobhi paratha
49824,Raaz-e-Kalimirch Paneer Biryani (Pepper Paneer Biryani)(Chef Special)
49825,Paneer tikka club sandwich
49826,1lachha Paratha With Kadhai Chicken(4pc)
49827,Chilli Parantha
49828,1 Chicken Chow + 1 Chicken 65                                                                                    
49829,Oreo brownie
49830,Parse Jhal[01pcs]
49831,1 Mushroom Fried Rice + 1 Tawa Roti                                                                                    
49832,Watermelon & Feta Salad
49833,Kesar Pista Shrikhand (250 Gm)
49834,Paneer Fried Rice Manchurian Combo
49835,Pork Yakitori
49836,Galouti Kabab Mutton
49837,Malabar Parotta
49838,Honey Mustard Chicken Powerbowl
49839,Khir Kadam(500gms)
49840,Spl Mix Mithai - LG
49841,Mixed biriyani
49842,Palak Coconut Soup
49843,Kaju Kamal
49844,Cheese Paav Bhaaji
49845,Hot Coffee ( Expreesso)
49846,Paneer manchurian gravy
49847,Veg Wanton Fry
49848,Classic Fried Rice
49849,Creamy comffee
49850,Chicken Galawat Kebab Naanwich (2 Pcs)
49851,Aloo Punjabi Medium
49852,Single chicken roll
49853,TAWA CHAAP MASALA (GRAVY)
49854,2 Fries (R)
49855,Lemon - Iced Tea
49856,Regular Temple Prasad (6 Item) Non 1 Person Full Plate.
49857,Amritsari Kulcha With Chana
49858,Dosai
49859,Achari Chicken Pasta
49860,Methi Maaz (Plate)
49861,Ginger Chicken(bone)
49862,Fried Crispy (1 Pcs.)
49863,Shahi Ghost
49864,Fresh Lime 
49865,Donne Mutton Biryani Family Pack Combo
49866,Spaghetti aglio olio
49867,Paneer Briyani Large
49868,Creamy Chicken Mushroom Pasta [White Sauce]
49869,Special Paneer Waale Chole Bhature (half Plate)                           
49870,McAloo Tikki Burger + Iced Coffee
49871,Green Apple Cake
49872,Egg roll [1 egg]
49873,Bundi raita                                                                                                                               
49874,Sch. Mixed Fried Rice
49875,Non Veg China Town Soggy Noodles
49876,Chicken Zinger Wrap
49877,Crispy Chiken Wings
49878,Assorted Modak Box (1Kg)
49879,Choco Brownie Flingo Cone (110 Ml)
49880,The Habibi + Peri Fries
49881,Firangi BBQ Chicken
49882,Fish Chicken Salad
49883,Cheese Melt Chicken Roll
49884,Chicken Chilli Momo
49885,Tender Coconut Ice Cream 300ml
49886,Potato spring chips (sabudana) 70 gm
49887,Veg Hot N Sour Soup 
49888,Fresh Minted Lemonade Soda
49889,Nutella Baked Cheesecake (half Kg)
49890,BBQ Grilled Chicken Wings [50g Protein]
49891,Regular Popcorn Caramel
49892,Ginger Chicken Chinese
49893,Maccain Cheese
49894,Any 2 Pastas [FREE Garlic Breadsticks + Cheesy ...
49895,Paneer Kaleji
49896,Motipakh (Per Kg)
49897,Chicken Leg Biryani   
49898,Rista
49899,Original Vanilla Ice Cream [450 ml]
49900,Jeera Khaari (250 Gms)
49901,Schezwan Fried Rice [Special]
49902,Bhaji Softy Roll
49903,Chilli Mushroom
49904,Garlic Chicken
49905,Veg Sweet N Sour
49906,American Chopsuey
49907,Spicy Masala Burst Veg Burger
49908,Beef Fajita Tortilla Sandwich
49909,Litti Mutton
49910,Kesar Pista Matka
49911,Chana Bathura       
49912,Choco chip pancakes
49913,GULAB JAMUN - MD
49914,Rose Shakes
49915,Kadhai Paneer Meal 
49916,Garlic Bread Sticks
49917,Mixed Burnt Garlic Soup
49918,2Piece Plain Paratha +Chole
49919,Laccha Paratha + Chole
49920,Dosa Plain
49921,Masala Tit-Bits
49922,Boneless Chicken Kanti
49923,Assorted Cut Fruit Plate
49924,Aloo Gobi Masala 
49925,Veg. Seek Kabab
49926,Murgh Lababdara
49927,Double Egg Double Chicken Roll
49928,Tandoori Chicken Lababdar Masala
49929,Ghee Cashew Rava Dosa
49930,VEG UTTAPAM
49931,Lehsun Bhujia - 200 GM
49932,HOT PRAWN BLACK BEAN SAUCE
49933,Mutton Korma With Nei Choru
49934,Vegetable Utthapam
49935,Calcutta street style chow mein
49936,Slice Chaap Tikka Masala
49937,Ricotta Dahi Ke Kebab
49938,Mutton Daniwal Korma
49939,Rajwadi Peda
49940,Multigrain Khichdi Pop
49941,Penne Pasta Veg Tomato Sauce
49942,Milk Coffee
49943,Almond & Hazelnut Rocks Combo (100 gm)
49944,Dahi Labneh Kebab.
49945,Veg Hara Bhara Kebab (4-Pcs)
49946,Paneer chatpata                                                                                                                            
49947,Methi Mater Masala
49948,Chicken Combination Of Rice & Noodles
49949,Ghee Onion Tomato Utthapam
49950,Mutton Biryani (Single)	
49951,Sev Puri Cheese (230 Gms)
49952,Korean Fried Chicken with Chicken Vietnamese Pho                                                       
49953,Double Cheese Dragonfire Paneer Medium Pizza
49954,Chicken Tikka Butter Masala [5 Pieces] With Butter Naan
49955,BBQ Chicken Beast Bowl [74g Protein]
49956,Roasted Fish
49957,Daastan-e-Ghee Murgh Biryani (Ghee-Roast Chicken Biryani)
49958,"Kadhai Chicken, Soya Masala Sabzi and Jeera Pulao Plus"
49959,Rabri With Kala Jamun
49960,Lemon Chicken ( Jhatka)
49961,Laung Apple - LG
49962,Mutton Shaptak Dry
49963,Burnt Chilli Garlic Fried Rice [Chicken]
49964,Strawberrty Ice cream
49965,Schezwan Paneer Noodles
49966,Lasooni Methi Chicken Bhindi Chana and Jeera Pulao
49967,Idli [1 piece] with vada [1 piece] [veg]
49968,Kacha kola daler bori
49969,Classic Mutton Panfried Tandoori Momos [8 Pieces]
49970,Vege Machurian
49971,Khajur ki  Kheer
49972,Refresh Juice (200Ml)
49973,Mutton Chilli Garlic Chowmein
49974,Lotus Biscoff Cheesecake With Macaron
49975,Water Chilly Chestnut
49976,Chicken Butter Masala ( 4 Pcs )
49977,Wheat Bread Loaf [400g]
49978,Palak Paneer [Full]
49979,Paneer Makhani Pizza
49980,Dry Fry Maggi
49981,Prawns Garlic Pepper
49982,Homestyle Chicken Curry
49983,Aloo Kulcha 2 Pcs+ Chole + Dal + Lassi 3 Cp
49984,Chicken Mughlai Gravy with Kulcha
49985,Rice With Rajma
49986,Chicken Schezwan Noodle
49987,Extra Vadaicuryy (250Ml)
49988,Blackcurrant Ice cream
49989,Kheer
49990,Thai & Korean Fried Rice
49991,Lotus Biscoff sundae (Small)
49992,"Soya Keema, Dal Tadka, Rumali Roti Thali"
49993,Lasagne+Dessert (Non-Veg)
49994,Rasam Papad
49995,Butter tawa roti                                                                                                                                 
49996,Sugar Free Sweet Gift Box
49997,Cheese corn roll [ 6 pieces
49998,Trout Bucket Medium
49999,Sambar Vadai (2 Nos)
50000,Lachhadar Paneer
50001,Potato ginger chips [500 gms]
50002,Egg Curry Rice Box
50003,Ss Kids Pack
50004,Kothay momo 8pc
50005,Black Forest            
50006,Light Choclate Egg Less Cake [500 Grams]
50007,Dahi Ke Kebab
50008,Veg Biryani With Gravy
50009,Chicken Chilly Momo
50010,Masala Lachha Pyaaz ( 300 Ml )
50011,Chicken A La Kiev
50012,New Smoky Juicy Chicken Burger
50013,Spices Pizza 7 [Inch]
50014,Custard Barfi - MD
50015,Korean gochujang fried wings
50016,Shahi Kheer
50017,Idly Sambhar
50018,Masala Chass [200ml]
50019,PRAWN BUTTER GARLIC
50020,Cheesy Garlic Bread with Cheesy Dip
50021,Chilli Momos Non Veg
50022,Schezwan Mixer Noodles
50023,Signature Korean Chicken Thin Crust Pizza(Serves 2)
50024,Chinese sapati
50025,Tomato Egg Drop
50026,Speghetti Vegetable In Pesto
50027,Gulab Jamun Single
50028,Mixed Veg Fry
50029,Onion Paneer Paratha
50030,Masala Chicken Pops (15pcs)
50031,Egg Curryy(half)
50032,Kurkure Momo Chicken
50033,Paneer Baby Corn Masala
50034,Family Biriyani Mutton (6pax)
50035,Chicken chopsuey
50036,Budget Thali 2  
50037,Paneer masala
50038,Garlic Prawns
50039,Paneer Pyaz Mix Stuffed Paratha 
50040,Walnut Brownie (Box of 2) + Choco Chip Brownie (Box of 2)
50041,Kesarbhog - 2 Pcs.
50042,Egg Deluxe Thali
50043,Crackling Spinach Corns 
50044,MINERAL WATER
50045,Pyaaz Paratha [Large]
50046,Royal Dal Makhani Thali with Rice
50047,Caesar Salad
50048,Kappa Fish Curry
50049,Veggie Double Trouble Burger
50050,Fish kanti  
50051,Khajoor 1 piece
50052,Apple Milkshake
50053,Lotus Biscoff Baked Cheesecake
50054,Plain Masoor Dal
50055,Me 9 ( Tandoori Chicken Burger + C. Fries + Drink )
50056,8 Cheese & Corn Pizza + Coke 750 Ml Pet Bottle
